date,year,week,hour,dayOfMonth,day_x_hour,lagged_revenue_D_1,lagged_revenue_H_1,holiday_mean_encoded,current_weather_component_1,current_weather_component_2,weather_diff_to_exp_component_1,coronaImpact,yhat
2019-08-09 18:00:00,2019,32,18,9,518,6338.509699206786,756.74153773659,756.7415377365899,-0.273153700003202,0.3103028639616007,-0.0512150696094121,1.0,619.9469881410508
2019-08-09 19:00:00,2019,32,19,9,519,6338.509699206786,544.6638655462185,544.6638655462185,-0.2082406075561478,0.2402304330824871,-0.0211450732408287,1.0,807.5580185345167
2019-08-09 20:00:00,2019,32,20,9,520,6338.509699206786,960.6487080813636,960.6487080813636,-0.1176544137968492,0.1501074664146804,0.0109897755500837,1.0,1043.4654048535303
2019-08-09 21:00:00,2019,32,21,9,521,6338.509699206786,1077.5335741773345,1077.5335741773345,-0.0491638479308229,0.0820668341635474,0.0429313067734908,1.0,851.4054032828085
2019-08-09 22:00:00,2019,32,22,9,522,6338.509699206786,534.7035262703213,534.7035262703212,0.0610321191119933,0.0671337356811944,0.1166949070911024,1.0,552.9384277075317
2019-08-09 23:00:00,2019,32,23,9,523,6338.509699206786,427.3717898374303,427.37178983743024,0.1759347121427273,0.0660122641581268,0.2008315364799921,1.0,800.8521165475537
2019-08-10 12:00:00,2019,32,12,10,612,8615.850153145371,255.2521008403361,332.07828276641203,-0.3737151123740746,0.2640091183890185,-0.1300800557553872,1.0,336.2605042016807
2019-08-10 13:00:00,2019,32,13,10,613,8615.850153145371,474.3697478991597,720.0305408116617,-0.3696557722667665,0.2932210863581884,-0.129231853811465,1.0,665.258760700542
2019-08-10 14:00:00,2019,32,14,10,614,8615.850153145371,584.4957983193277,605.2295840238348,-0.3720273679342709,0.3340300648299204,-0.1342368721658011,1.0,533.3055839158093
2019-08-10 15:00:00,2019,32,15,10,615,8615.850153145371,749.7828477185267,634.7102586660146,-0.3760080660185698,0.3853520772736894,-0.1420354705804939,1.0,519.0858399434541
2019-08-10 16:00:00,2019,32,16,10,616,8615.850153145371,552.4153773658996,542.4961584102532,-0.3132672616209233,0.3575723215732894,-0.104892589045127,1.0,603.0625147255164
2019-08-10 17:00:00,2019,32,17,10,617,8615.850153145371,749.1561297416163,753.8845787007122,-0.2630755732989117,0.3311387735773913,-0.0778901863172467,1.0,785.7292075708789
2019-08-10 18:00:00,2019,32,18,10,618,8615.850153145371,1270.4786774522895,1124.4790037910786,-0.2052046576627683,0.3056447778807901,-0.0462914791127082,1.0,714.9332443257678
2019-08-10 19:00:00,2019,32,19,10,619,8615.850153145371,896.2538286342575,941.2377478845148,-0.191570293941363,0.2759910778418426,-0.041550720306189,1.0,1137.303856121888
2019-08-10 20:00:00,2019,32,20,10,620,8615.850153145371,760.7983193277312,865.240879838974,-0.182265284648894,0.2367132535783073,-0.0394572839171961,1.0,1226.9159663865546
2019-08-10 21:00:00,2019,32,21,10,621,8615.850153145371,1310.9192649022227,1299.3054006812804,-0.1718174203461124,0.2100235878628351,-0.0373345457439712,1.0,1676.252964737297
2019-08-10 22:00:00,2019,32,22,10,622,8615.850153145371,996.9747899159664,775.4698553848752,-0.2345442923746099,0.1903095152869962,-0.0916100817866425,1.0,504.4117647058824
2019-08-10 23:00:00,2019,32,23,10,623,8615.850153145371,14.953271028037385,364.2544610524616,-0.2810560505342814,0.171187107211292,-0.1330434653023483,1.0,498.655462184874
2019-08-11 12:00:00,2019,32,12,11,712,4918.069190292939,245.70643210555247,175.13932566809163,-0.528585612424666,0.2562398971664847,-0.2116062912498243,1.0,335.7366684991754
2019-08-11 13:00:00,2019,32,13,11,713,4918.069190292939,276.3335427628996,328.8850778476804,-0.5177419604888912,0.2197023413478568,-0.1898222443537433,1.0,195.82305819524072
2019-08-11 14:00:00,2019,32,14,11,714,4918.069190292939,421.8836880546612,406.7857186045229,-0.5073624499416463,0.1946513795032105,-0.1649261195070065,1.0,314.7565381292704
2019-08-11 15:00:00,2019,32,15,11,715,4918.069190292939,332.3505850938506,314.7865811601497,-0.4954892973086973,0.15853197749986,-0.1398201982733129,1.0,298.6421110500275
2019-08-11 16:00:00,2019,32,16,11,716,4918.069190292939,442.8190528547868,546.314911620873,-0.2405792253758741,0.1762865284744107,-0.0031012917945637,1.0,313.59106259326165
2019-08-11 17:00:00,2019,32,17,11,717,4918.069190292939,171.27149925390717,343.43091088734377,-0.0087543227389434,0.2030603175791294,0.134395731452776,1.0,748.4237807272442
2019-08-11 18:00:00,2019,32,18,11,718,4918.069190292939,743.7383177570093,656.6658196773157,0.2488107022963687,0.2275802385442452,0.2775164382860483,1.0,677.9046571899788
2019-08-11 19:00:00,2019,32,19,11,719,4918.069190292939,791.0688761485903,637.7376444166413,0.1978107838596304,0.2304257725082451,0.2119709202806836,1.0,645.7496269535852
2019-08-11 20:00:00,2019,32,20,11,720,4918.069190292939,538.6193355847012,570.8739161981383,0.1487445249520711,0.2380193662984702,0.1528263999619022,1.0,685.9663865546219
2019-08-11 21:00:00,2019,32,21,11,721,4918.069190292939,954.2778606769812,731.6380206044543,0.0980017587001124,0.2543688044007918,0.0904408733969989,1.0,567.3804288070369
2019-08-12 12:00:00,2019,33,12,12,112,4480.182294039111,499.9012919186366,447.3012823130773,-0.2386704267404449,0.032209708778768,0.040908451955505,1.0,511.5334171051599
2019-08-12 13:00:00,2019,33,13,12,113,4480.182294039111,274.3870258383727,354.52315596791124,-0.2442596670766328,0.079312888028696,0.0364396590466503,1.0,46.68067226890757
2019-08-12 14:00:00,2019,33,14,12,114,4480.182294039111,273.19327731092443,338.62795788424506,-0.2436217352353491,0.1158948677336893,0.0355715209336732,1.0,370.672268907563
2019-08-12 15:00:00,2019,33,15,12,115,4480.182294039111,291.9495798319328,414.24220310843646,-0.2500181300789237,0.1539778955581303,0.0253288054766767,1.0,402.1428571428572
2019-08-12 16:00:00,2019,33,16,12,116,4480.182294039111,570.9765177098877,425.9572368478278,-0.2582514901688867,0.1579647254421415,-0.0007634332922705,1.0,390.4723945653028
2019-08-12 17:00:00,2019,33,17,12,117,4480.182294039111,576.4705882352941,494.4393884048227,-0.2705179851159526,0.1668100316809584,-0.0296747189215305,1.0,461.1533024424724
2019-08-12 18:00:00,2019,33,18,12,118,4480.182294039111,344.9092908191314,492.7999239890175,-0.2682622235271117,0.1681425965846817,-0.0487731051063783,1.0,487.58972747977697
2019-08-12 19:00:00,2019,33,19,12,119,4480.182294039111,439.392523364486,496.8852787223184,-0.2136573434486141,0.1533111311908505,-0.0267959243855138,1.0,974.9929317521402
2019-08-12 20:00:00,2019,33,20,12,120,4480.182294039111,659.9265687583445,744.2821096321376,-0.1314776873958086,0.1376805168673643,-0.0012850176416336,1.0,744.0976203565539
2019-08-12 21:00:00,2019,33,21,12,121,4480.182294039111,374.0756302521008,601.2048076561662,-0.0746578716582966,0.1137979214791689,0.0206229750086137,1.0,664.6026073980995
2019-08-12 22:00:00,2019,33,22,12,122,4480.182294039111,175.0,302.4226102351623,-0.1056308959225696,0.1008752009648878,-0.0082737975398872,1.0,417.6890756302521
2019-08-13 12:00:00,2019,33,12,13,212,6529.119787167204,505.7142857142857,443.970481251114,-0.1442539073723378,0.3892125559295013,-0.0114762313227014,1.0,342.18487394957987
2019-08-13 13:00:00,2019,33,13,13,213,6529.119787167204,609.3587528469332,536.8361193953483,-0.1629722586878799,0.3954110213233265,-0.0180868560263274,1.0,417.6050420168068
2019-08-13 14:00:00,2019,33,14,13,214,6529.119787167204,429.2633315008247,380.136877569688,-0.1853566077966134,0.3996716145125155,-0.0272571129759511,1.0,480.416633943297
2019-08-13 15:00:00,2019,33,15,13,215,6529.119787167204,102.43697478991598,109.01276774085323,-0.2082909592279536,0.4084159604145385,-0.0394949839140345,1.0,263.02521008403363
2019-08-13 16:00:00,2019,33,16,13,216,6529.119787167204,415.5819524071311,415.5819524071309,-0.0511494895552989,0.3759817652107117,0.0718943130080994,1.0,548.9582188015394
2019-08-13 17:00:00,2019,33,17,13,217,6529.119787167204,757.1701759208356,572.3487688585582,0.1028054806987319,0.3465116043303602,0.1801092229917444,1.0,238.95468467760932
2019-08-13 18:00:00,2019,33,18,13,218,6529.119787167204,641.5168774051677,515.2040023174918,0.2566861640266782,0.305850135158295,0.2888346330325737,1.0,664.327731092437
2019-08-13 19:00:00,2019,33,19,13,219,6529.119787167204,675.8387654127072,777.9795231373917,0.1643817910881428,0.2773695845413474,0.2077245695954923,1.0,566.8754417654912
2019-08-13 20:00:00,2019,33,20,13,220,6529.119787167204,1070.5159820937722,901.2443507494132,0.0662544216349665,0.2503333498585161,0.1233583448725147,1.0,988.1512605042016
2019-08-13 21:00:00,2019,33,21,13,221,6529.119787167204,418.73949579831935,510.97310782071565,-0.0184381289170417,0.2210351618809249,0.0461650230503686,1.0,472.22689075630257
2019-08-13 22:00:00,2019,33,22,13,222,6529.119787167204,902.983193277311,748.6926241003276,-0.1040142321020807,0.1849057641234712,-0.0170533562721865,1.0,206.55462184873952
2019-08-14 12:00:00,2019,33,12,14,312,6441.062781748214,668.8788973533339,607.9550542894325,-0.0822948850052546,0.3308795778910035,0.0676353941575687,1.0,439.7058823529412
2019-08-14 13:00:00,2019,33,13,14,313,6441.062781748214,884.3276839707846,654.407217986359,-0.1294092934156945,0.33382371977697,0.0385381350277895,1.0,372.47899159663865
2019-08-14 14:00:00,2019,33,14,14,314,6441.062781748214,335.5650671483547,277.0886084556594,-0.1708651145637165,0.3382566014834183,0.015670402618983,1.0,442.1008403361345
2019-08-14 15:00:00,2019,33,15,14,315,6441.062781748214,312.8408858870651,344.46290099517165,-0.2196560303185558,0.3499565876814809,-0.0159851112027006,1.0,238.5997015628681
2019-08-14 16:00:00,2019,33,16,14,316,6441.062781748214,779.5464540956569,529.9949354233592,-0.2428153095783816,0.3613981807267377,-0.051276100617308,1.0,693.6099112542214
2019-08-14 17:00:00,2019,33,17,14,317,6441.062781748214,383.175214010838,314.7088887471201,-0.2649635441475053,0.3680122759860655,-0.0892190292919947,1.0,525.5375795177885
2019-08-14 18:00:00,2019,33,18,14,318,6441.062781748214,596.6256970077751,555.7001593495007,-0.2878841272290234,0.3877121215684374,-0.1270517046432401,1.0,750.7311709730621
2019-08-14 19:00:00,2019,33,19,14,319,6441.062781748214,730.698971177256,846.9811225891922,-0.2978159054410393,0.3074923940135076,-0.130241973294001,1.0,874.7844184402734
2019-08-14 20:00:00,2019,33,20,14,320,6441.062781748214,504.824079164376,918.0633476846295,-0.3103841807490724,0.2257529480692187,-0.1334893978107008,1.0,593.1445849367785
2019-08-14 21:00:00,2019,33,21,14,321,6441.062781748214,449.15966386554624,456.8941862753514,-0.3328650750367234,0.1468794282187907,-0.1465164456192759,1.0,813.2188015393074
2019-08-14 22:00:00,2019,33,22,14,322,6441.062781748214,795.4201680672269,856.9023697176435,-0.3534676209447344,0.1072185825982111,-0.1627772113475006,1.0,280.0840336134454
2019-08-15 12:00:00,2019,33,12,15,412,6608.252909762036,610.2100840336135,557.872447057824,0.1798259661712317,0.2818731260405868,0.295036535246429,1.0,478.0252100840336
2019-08-15 13:00:00,2019,33,13,15,413,6608.252909762036,496.4285714285714,509.3263582625254,0.1365567218056493,0.3031620712853682,0.2624417334881517,1.0,436.00840336134456
2019-08-15 14:00:00,2019,33,14,15,414,6608.252909762036,575.8230581952407,550.3055761998158,0.1075131008601011,0.3143489645135517,0.242961306738573,1.0,373.4873949579832
2019-08-15 15:00:00,2019,33,15,15,415,6608.252909762036,220.7142857142857,235.3538996101532,0.0752829804959291,0.3284998920652107,0.220972566991402,1.0,357.347836330794
2019-08-15 16:00:00,2019,33,16,15,416,6608.252909762036,183.86122673368413,183.8612267336841,0.0474688408668501,0.318452160618384,0.1827928254012385,1.0,339.6638655462185
2019-08-15 17:00:00,2019,33,17,15,417,6608.252909762036,519.0736668499176,452.4045101554913,0.0323682265656291,0.3041251657124573,0.1521057073394711,1.0,589.0760229325375
2019-08-15 18:00:00,2019,33,18,15,418,6608.252909762036,489.04068169323807,516.7215834894542,0.0079118776058771,0.2976144628193297,0.1146846717105753,1.0,1479.0901594282573
2019-08-15 19:00:00,2019,33,19,15,419,6608.252909762036,753.958611481976,1019.4727515526092,-0.0371036966510805,0.2615479842927026,0.0717423172275211,1.0,722.9631665750412
2019-08-15 20:00:00,2019,33,20,15,420,6608.252909762036,1041.6670069897118,924.1993903782896,-0.0480070868442597,0.2158212324348714,0.0358431118112869,1.0,1016.0967564595932
2019-08-15 21:00:00,2019,33,21,15,421,6608.252909762036,643.846304877091,494.7177142224977,-0.0913298037682979,0.187859159743473,-0.0038705567078541,1.0,242.03361344537817
2019-08-15 22:00:00,2019,33,22,15,422,6608.252909762036,1073.629411764706,738.4859583645762,-0.0732121801414246,0.154682914811746,0.0061167269221791,1.0,396.6806722689076
2019-08-16 12:00:00,2019,33,12,16,512,6501.200129584545,273.57182125186523,287.87948490425526,-0.2691921112485553,0.3552515949745607,-0.0650504874608165,1.0,577.9411764705883
2019-08-16 13:00:00,2019,33,13,16,513,6501.200129584545,260.8403361344538,378.24715435816495,-0.2505337256587123,0.3514628399438987,-0.041893543118636,1.0,408.31932773109247
2019-08-16 14:00:00,2019,33,14,16,514,6501.200129584545,486.1764705882353,386.1043700556467,-0.2349037976452838,0.3804468673356916,-0.0218777832605166,1.0,365.20929867274015
2019-08-16 15:00:00,2019,33,15,16,515,6501.200129584545,109.45024738867512,210.7552539043056,-0.2068827953984297,0.3782759389240035,0.0087999484655816,1.0,423.2941961831462
2019-08-16 16:00:00,2019,33,16,16,516,6501.200129584545,463.1461556585251,383.3067677624695,-0.2492467830002019,0.2880166454951447,-0.021390844570594,1.0,312.78881646116395
2019-08-16 17:00:00,2019,33,17,16,517,6501.200129584545,231.8487394957984,283.27414004724704,-0.295446382685775,0.2215099830632537,-0.0604129657783415,1.0,297.15974240163354
2019-08-16 18:00:00,2019,33,18,16,518,6501.200129584545,619.9469881410508,687.4575716601887,-0.3339646490392645,0.1443282743845413,-0.0892654531815706,1.0,594.0681693238043
2019-08-16 19:00:00,2019,33,19,16,519,6501.200129584545,807.5580185345167,677.8149672732443,-0.3748921068626027,0.1155032978376053,-0.1240975414545672,1.0,1027.4503259247624
2019-08-16 20:00:00,2019,33,20,16,520,6501.200129584545,1043.4654048535303,1002.5938461653692,-0.4020022517348242,0.0940085199385604,-0.1489067173349648,1.0,993.69473022854
2019-08-16 21:00:00,2019,33,21,16,521,6501.200129584545,851.4054032828085,963.0038334601168,-0.4301582472927398,0.0552353380769133,-0.1767090421394868,1.0,1273.444592790387
2019-08-16 22:00:00,2019,33,22,16,522,6501.200129584545,552.9384277075317,543.9391643954599,-0.3525581879935572,0.0504061419001119,-0.1247529700914875,1.0,409.8386083405325
2019-08-16 23:00:00,2019,33,23,16,523,6501.200129584545,800.8521165475537,616.5325689348782,-0.2685433152776798,0.0584170592028751,-0.0722643527815016,1.0,293.10924369747903
2019-08-17 12:00:00,2019,33,12,17,612,9201.175669520146,336.2605042016807,333.5086495512767,-0.1600838796888145,0.3021279379229816,0.0519528711091488,1.0,380.5246210633786
2019-08-17 13:00:00,2019,33,13,17,613,9201.175669520146,665.258760700542,701.2979791396571,-0.0126434678468002,0.2768992797435073,0.1348571265810399,1.0,437.2656875834446
2019-08-17 14:00:00,2019,33,14,17,614,9201.175669520146,533.3055839158093,580.6307760003497,0.1153798579239536,0.2555237474738805,0.2183478321156997,1.0,532.2740124087018
2019-08-17 15:00:00,2019,33,15,17,615,9201.175669520146,519.0858399434541,595.1654297933532,0.2617907690687938,0.2298769354791289,0.2987335629372285,1.0,779.6167438938193
2019-08-17 16:00:00,2019,33,16,17,616,9201.175669520146,603.0625147255164,563.2105168109135,0.2250766372653237,0.1931197767106329,0.3039612707123639,1.0,808.2747899159664
2019-08-17 17:00:00,2019,33,17,17,617,9201.175669520146,785.7292075708789,764.7757885142029,0.2061387821417619,0.129773775354908,0.3032846335961371,1.0,717.5838372732271
2019-08-17 18:00:00,2019,33,18,17,618,9201.175669520146,714.9332443257678,984.4099312455086,0.1564703228141742,0.1006522260545154,0.2993175433065023,1.0,794.722374931281
2019-08-17 19:00:00,2019,33,19,17,619,9201.175669520146,1137.303856121888,1008.294455701467,0.1045100657844801,0.0936666044411433,0.2522637375537689,1.0,745.6117961203173
2019-08-17 20:00:00,2019,33,20,17,620,9201.175669520146,1226.9159663865546,988.9375947267235,0.062526849439347,0.0788458387061383,0.1929735923383491,1.0,1013.5745700149218
2019-08-17 21:00:00,2019,33,21,17,621,9201.175669520146,1676.252964737297,1428.2254249196253,0.001684467129692,0.0756160466471358,0.1367481555214031,1.0,667.287756223985
2019-08-17 22:00:00,2019,33,22,17,622,9201.175669520146,504.4117647058824,682.7651729141337,-0.0045516158343944,0.0734438960678498,0.1294003527410117,1.0,1108.758344459279
2019-08-17 23:00:00,2019,33,23,17,623,9201.175669520146,498.655462184874,410.2209837267434,-0.0313976590334869,0.0804272551849489,0.1223765749572302,1.0,365.2941176470589
2019-08-18 12:00:00,2019,33,12,18,712,4783.974318699443,335.7366684991754,230.06524655380892,-0.4681441582035818,0.4667509672547076,-0.2155340294499908,1.0,175.88235294117646
2019-08-18 13:00:00,2019,33,13,18,713,4783.974318699443,195.82305819524072,283.3765339485928,-0.4451940139871471,0.4801340901086778,-0.1923152205755017,1.0,405.2685934186759
2019-08-18 14:00:00,2019,33,14,18,714,4783.974318699443,314.7565381292704,375.3108291245341,-0.4116263072063043,0.4758083468858026,-0.1592574284155435,1.0,517.435796748606
2019-08-18 15:00:00,2019,33,15,18,715,4783.974318699443,298.6421110500275,309.26501503394337,-0.3819500434288755,0.4892895779693874,-0.1290677183887915,1.0,450.5638891070447
2019-08-18 16:00:00,2019,33,16,18,716,4783.974318699443,313.59106259326165,466.7211207626953,-0.3344950769523019,0.4881755927621251,-0.1157618395867404,1.0,605.1260504201681
2019-08-18 17:00:00,2019,33,17,18,717,4783.974318699443,748.4237807272442,481.9422999987936,-0.2820647851852185,0.4847242518048603,-0.0978703005008913,1.0,243.51684599073275
2019-08-18 18:00:00,2019,33,18,18,718,4783.974318699443,677.9046571899788,663.9296995250714,-0.2340598163860381,0.4791265138847636,-0.0809501450285817,1.0,706.4965051441137
2019-08-18 19:00:00,2019,33,19,18,719,4783.974318699443,645.7496269535852,640.4778156230618,-0.0959202651921565,0.3895640572179994,0.0326377719380665,1.0,915.1107358831384
2019-08-18 20:00:00,2019,33,20,18,720,4783.974318699443,685.9663865546219,610.2365730498291,0.0344943369324623,0.3299466073085444,0.1402611201137917,1.0,1033.5364800125658
2019-08-18 21:00:00,2019,33,21,18,721,4783.974318699443,567.3804288070369,675.4604797282467,0.1564973019385978,0.2743410270727699,0.2390897362533591,1.0,488.70258383727327
2019-08-19 12:00:00,2019,34,12,19,112,5471.626875049085,511.5334171051599,469.26922582511145,-0.2133463233898782,0.4787900732989914,-0.0345042406375159,1.0,586.3425744129428
2019-08-19 13:00:00,2019,34,13,19,113,5471.626875049085,46.68067226890757,249.23843078429235,-0.1793580909576846,0.4822476966126225,-0.0004287268000059,1.0,525.1083798005184
2019-08-19 14:00:00,2019,34,14,19,114,5471.626875049085,370.672268907563,349.58737638944973,-0.1274648705464068,0.4876749825739039,0.0266559055216581,1.0,170.12605042016807
2019-08-19 15:00:00,2019,34,15,19,115,5471.626875049085,402.1428571428572,410.10412941307607,-0.1053044606165382,0.4944961237563768,0.0508794470841742,1.0,625.2941176470589
2019-08-19 16:00:00,2019,34,16,19,116,5471.626875049085,390.4723945653028,413.821142317624,-0.0272825267571529,0.3293061968528895,0.1313016779071124,1.0,311.0924369747899
2019-08-19 17:00:00,2019,34,17,19,117,5471.626875049085,461.1533024424724,483.05529264656303,0.0026487280011156,0.1967754975026552,0.1902079354276225,1.0,600.6687347836331
2019-08-19 18:00:00,2019,34,18,19,118,5471.626875049085,487.58972747977697,491.01799807062486,0.0780899956840965,0.0360115089003163,0.2646399862315265,1.0,661.9190292939606
2019-08-19 19:00:00,2019,34,19,19,119,5471.626875049085,974.9929317521402,660.4015446587774,-0.0007747449393913,-0.0193597675362993,0.2101104245174633,1.0,909.3677844969764
2019-08-19 20:00:00,2019,34,20,19,120,5471.626875049085,744.0976203565539,744.219013010235,-0.0821231474146649,-0.0749953510863059,0.1467351839186318,1.0,911.1120709966232
2019-08-19 21:00:00,2019,34,21,19,121,5471.626875049085,664.6026073980995,622.887283877505,-0.1489887742851246,-0.1272290825145888,0.0995406306790678,1.0,253.73949579831933
2019-08-19 22:00:00,2019,34,22,19,122,5471.626875049085,417.6890756302521,341.8444939153708,-0.1330369539402805,-0.1174129284397633,0.0985157633123635,1.0,110.33613445378153
2019-08-20 12:00:00,2019,34,12,20,212,5189.280609440039,342.18487394957987,409.15916340437474,0.1654454409223638,0.3702825102698465,0.2145454237731085,1.0,370.48378229796594
2019-08-20 13:00:00,2019,34,13,20,213,5189.280609440039,417.6050420168068,496.0583702567375,0.2514439305464949,0.3373059885471508,0.2954464187455737,1.0,251.9327731092437
2019-08-20 14:00:00,2019,34,14,20,214,5189.280609440039,480.416633943297,414.4331352668971,0.3253667754791302,0.3126581223359804,0.3896439323227595,1.0,521.8487394957983
2019-08-20 15:00:00,2019,34,15,20,215,5189.280609440039,263.02521008403363,161.6858759466236,0.4170117431321544,0.2876673229258526,0.4742750398701071,1.0,512.7879525642032
2019-08-20 16:00:00,2019,34,16,20,216,5189.280609440039,548.9582188015394,483.133390054819,0.3910261533919159,0.2659102641694828,0.4376721841083615,1.0,374.83193277310926
2019-08-20 17:00:00,2019,34,17,20,217,5189.280609440039,238.95468467760932,458.3263219357828,0.3926441826894972,0.2376778461495469,0.4039711375028647,1.0,598.9055996230268
2019-08-20 18:00:00,2019,34,18,20,218,5189.280609440039,664.327731092437,566.2050239416127,0.3706122136452324,0.2158021038705164,0.3682060038928624,1.0,686.635121338255
2019-08-20 19:00:00,2019,34,19,20,219,5189.280609440039,566.8754417654912,705.7809860477224,0.3071519764620172,0.1646752633899204,0.3205405365602622,1.0,593.5164533102961
2019-08-20 20:00:00,2019,34,20,20,220,5189.280609440039,988.1512605042016,930.9668767271778,0.2098877623388877,0.1216095398914663,0.269108343800627,1.0,876.4807979266474
2019-08-20 21:00:00,2019,34,21,20,221,5189.280609440039,472.22689075630257,497.7217510237328,0.1452051559842303,0.0626343336949524,0.2195343095895861,1.0,661.344537815126
2019-08-20 22:00:00,2019,34,22,20,222,5189.280609440039,206.55462184873952,563.2794804914791,0.0134072292127646,0.0379674508649797,0.1157853376277274,1.0,354.05042016806726
2019-08-21 12:00:00,2019,34,12,21,312,6023.995916123459,439.7058823529412,550.4132838280794,-0.5174564755912662,-0.0234711354779502,-0.1540446265093266,1.0,503.5843870258384
2019-08-21 13:00:00,2019,34,13,21,313,6023.995916123459,372.47899159663865,557.986923052209,-0.5296374188173378,-0.0261337944856743,-0.1589478324649232,1.0,462.5174742794314
2019-08-21 14:00:00,2019,34,14,21,314,6023.995916123459,442.1008403361345,333.5232329047625,-0.540067567772925,-0.026360989513781,-0.1611769591586887,1.0,394.4421581716799
2019-08-21 15:00:00,2019,34,15,21,315,6023.995916123459,238.5997015628681,308.2574373279636,-0.5522485109989965,-0.0290236485215051,-0.165908122113489,1.0,267.05042016806726
2019-08-21 16:00:00,2019,34,16,21,316,6023.995916123459,693.6099112542214,585.951589941162,-0.5247268875818601,-0.0554655905448394,-0.158027339910608,1.0,304.6406974004555
2019-08-21 17:00:00,2019,34,17,21,317,6023.995916123459,525.5375795177885,386.812660642299,-0.4928922597243074,-0.0891436584909111,-0.1462260003147035,1.0,578.957433440666
2019-08-21 18:00:00,2019,34,18,21,318,6023.995916123459,750.7311709730621,622.4010329667861,-0.4621841368885471,-0.1185496348377211,-0.1347840275743272,1.0,464.5334956412472
2019-08-21 19:00:00,2019,34,19,21,319,6023.995916123459,874.7844184402734,856.4898784959162,-0.1898616759677888,-0.1532243517633672,0.0702757402531697,1.0,542.4059530354198
2019-08-21 20:00:00,2019,34,20,21,320,6023.995916123459,593.1445849367785,806.9409071169368,0.0759949165971897,-0.185636121681194,0.2750439639912767,1.0,875.7260661273856
2019-08-21 21:00:00,2019,34,21,21,321,6023.995916123459,813.2188015393074,578.7573252384985,0.3483173775179483,-0.2203108386068401,0.4806547851744922,1.0,525.4810335349093
2019-08-21 22:00:00,2019,34,22,21,322,6023.995916123459,280.0840336134454,659.6305088366103,0.2192475335850365,-0.2188023381391821,0.3725065670975285,1.0,67.01680672268908
2019-08-22 12:00:00,2019,34,12,22,412,6430.473101390089,478.0252100840336,530.564722253819,-0.6045241507178177,0.036841582349998,-0.220100626101689,1.0,710.9243697478992
2019-08-22 13:00:00,2019,34,13,22,413,6430.473101390089,436.00840336134456,484.251672348997,-0.603545704959728,0.0523627966526594,-0.2115670498046497,1.0,180.7244954056389
2019-08-22 14:00:00,2019,34,14,22,414,6430.473101390089,373.4873949579832,489.83395588230064,-0.6021031178131083,0.0563974169813393,-0.2063346952851603,1.0,190.7142857142857
2019-08-22 15:00:00,2019,34,15,22,415,6430.473101390089,357.347836330794,277.07564348981225,-0.5996889669068789,0.0665191329809078,-0.1974968014301885,1.0,493.9648943689625
2019-08-22 16:00:00,2019,34,16,22,416,6430.473101390089,339.6638655462185,262.7698154830945,-0.5772021987068943,0.0505632253246393,-0.1962273291306001,1.0,247.98319327731093
2019-08-22 17:00:00,2019,34,17,22,417,6430.473101390089,589.0760229325375,499.14585752940417,-0.5538112716749047,0.0389372236793186,-0.1908656565886936,1.0,610.6860127228462
2019-08-22 18:00:00,2019,34,18,22,418,6430.473101390089,1479.0901594282573,845.8490739911585,-0.5330752977454042,0.0205458520434327,-0.1917899441018799,1.0,347.7660409958376
2019-08-22 19:00:00,2019,34,19,22,419,6430.473101390089,722.9631665750412,918.0673816065153,-0.5127169646555069,-0.0012627843957794,-0.1844591748183937,1.0,771.696379486374
2019-08-22 20:00:00,2019,34,20,22,420,6430.473101390089,1016.0967564595932,955.627970856394,-0.4890008408962828,-0.0195343922812927,-0.1766086581977253,1.0,1184.743186994424
2019-08-22 21:00:00,2019,34,21,22,421,6430.473101390089,242.03361344537817,408.3007319971529,-0.472069809421269,-0.035022648388026,-0.1747621927293712,1.0,631.9449462027802
2019-08-22 22:00:00,2019,34,22,22,422,6430.473101390089,396.6806722689076,621.5900188866194,-0.4524427509235966,-0.0571398647224636,-0.1691958739843956,1.0,966.1037226105396
2019-08-23 12:00:00,2019,34,12,23,512,6976.31822822587,577.9411764705883,387.07921489539103,-0.5951498386484467,0.0232647550758365,-0.1951635198404312,1.0,483.1559726694416
2019-08-23 13:00:00,2019,34,13,23,513,6976.31822822587,408.31932773109247,388.5316829092439,-0.5612900471018571,0.0417769794860254,-0.1666902016686035,1.0,498.9243697478992
2019-08-23 14:00:00,2019,34,14,23,514,6976.31822822587,365.20929867274015,378.9583722138573,-0.5347492278039673,0.0431191844057018,-0.1424161938938848,1.0,526.890756302521
2019-08-23 15:00:00,2019,34,15,23,515,6976.31822822587,423.2941961831462,283.44229319201844,-0.498366293474499,0.050981122472464,-0.1108200226388949,1.0,180.29411764705884
2019-08-23 16:00:00,2019,34,16,23,516,6976.31822822587,312.78881646116395,359.1900840912907,-0.5056949375290319,0.0540306397587545,-0.1331042777678169,1.0,382.3949579831933
2019-08-23 17:00:00,2019,34,17,23,517,6976.31822822587,297.15974240163354,288.02292008125374,-0.5223861982405757,0.055462330426071,-0.160873109199334,1.0,330.3781512605042
2019-08-23 18:00:00,2019,34,18,23,518,6976.31822822587,594.0681693238043,655.5190840449237,-0.5296691205399773,0.0276272886557546,-0.1796917494164879,1.0,584.5028665671877
2019-08-23 19:00:00,2019,34,19,23,519,6976.31822822587,1027.4503259247624,797.3875231207127,-0.5252856121515216,0.0110055034920709,-0.1853153868018287,1.0,602.3812141679102
