date,year,week,hour,dayOfMonth,day_x_hour,lagged_revenue_H_1,holiday_mean_encoded,current_weather_component_1,current_weather_component_2,weather_diff_to_exp_component_1
2023-08-17 19:00:00,2023,33,19,17,419,259.62,350.7597639144757,0.31363257978819586,0.2472370924170625,-0.27075452811564144
2023-08-17 20:00:00,2023,33,20,17,420,419.0,354.32072693290104,0.2236091729008746,0.28038737063335756,-0.25429463836043964
2023-08-17 21:00:00,2023,33,21,17,421,503.99,303.4848733778296,0.2347307833903723,0.2478972949088091,-0.22774407560602591
2023-08-18 12:00:00,2023,33,12,18,512,209.73000000000002,56.35817957560192,-0.657138949776056,0.5940623912138684,0.23890562919679487
2023-08-18 13:00:00,2023,33,13,18,513,102.34,99.56408222780067,-0.6828054669297275,0.5647921304104583,0.2596807774657359
2023-08-18 15:00:00,2023,33,15,18,515,240.2,150.3290605671255,-0.6210794719552442,0.5402257442993406,0.25427967145461206
2023-08-18 16:00:00,2023,33,16,18,516,320.08,241.75567316294763,-0.56941168581332,0.5241310356645486,0.2590222431535621
2023-08-18 17:00:00,2023,33,17,18,517,215.56,174.55172804907622,-0.5309899833144449,0.53099257867784,0.26022214403206073
2023-08-18 18:00:00,2023,33,18,18,518,349.84000000000003,248.34766290377593,-0.5011275498275228,0.4181351880638038,0.2730314049938958
2023-08-18 19:00:00,2023,33,19,18,519,605.61,271.37111768218443,-0.4906717906034127,0.3306754364067029,0.2692145315016464
2023-08-18 20:00:00,2023,33,20,18,520,476.01,341.9169367145598,-0.41888966175431414,0.09834692208087203,0.30390740533610205
2023-08-18 21:00:00,2023,33,21,18,521,388.74,256.8533354138649,-0.4309754909310509,0.035257105575877384,0.346403494511919
2023-08-19 12:00:00,2023,33,12,19,612,149.12,90.34898866489812,-0.8072806249947403,0.5439708561707594,0.372673546172315
2023-08-19 13:00:00,2023,33,13,19,613,308.52,160.36345466964477,-0.8063220584538359,0.5449963702467084,0.36652192671906353
2023-08-19 14:00:00,2023,33,14,19,614,361.27,237.39276860555506,-0.8063973548405983,0.5521089297289096,0.38791941142620223
2023-08-19 15:00:00,2023,33,15,19,615,301.33,185.8456560269365,-0.7950023695163524,0.545295866143222,0.40388336427293187
2023-08-19 16:00:00,2023,33,16,19,616,542.21,244.6941799455592,-0.7692281258567977,0.5555629756926767,0.4226056831314605
2023-08-19 17:00:00,2023,33,17,19,617,650.8100000000001,351.2947283739247,-0.7159814326294408,0.5664833779771881,0.4134028847110543
2023-08-19 18:00:00,2023,33,18,19,618,518.55,379.03109954267325,-0.634856748398175,0.4796263070123436,0.3776205529844388
2023-08-19 19:00:00,2023,33,19,19,619,501.02,384.78799141985,-0.5879296570591267,0.41450319724571044,0.32754731724299907
2023-08-19 20:00:00,2023,33,20,19,620,731.22,340.97025024085895,-0.45522183432678,0.06915932928975892,0.35320415678929024
2023-08-19 21:00:00,2023,33,21,19,621,299.57,292.00279362501067,-0.4591454284630431,0.034372173853197865,0.37310888938419373
2023-08-20 12:00:00,2023,33,12,20,712,181.84,94.5473237693535,-0.7407471386791011,0.5405882569854791,0.3327911118943936
2023-08-20 13:00:00,2023,33,13,20,713,267.34000000000003,157.64755089500122,-0.7329281583763008,0.5381543913680612,0.3185937946113433
2023-08-20 14:00:00,2023,33,14,20,714,232.01,309.5059780816185,-0.7245537485228171,0.5400506736329038,0.33194610016962006
2023-08-20 15:00:00,2023,33,15,20,715,418.87,439.96535247194066,-0.7062856604184846,0.5431096731227075,0.33831461753384073
2023-08-20 16:00:00,2023,33,16,20,716,385.35,349.7028051869484,-0.6751617370343805,0.5405243579489133,0.3563774232123685
2023-08-20 17:00:00,2023,33,17,20,717,541.37,477.80057040500884,-0.626596207768776,0.5497912658920882,0.3525519444125919
2023-08-20 18:00:00,2023,33,18,20,718,750.34,435.76989858076695,-0.5522906729985273,0.4516135096305514,0.3224675611013338
2023-08-20 19:00:00,2023,33,19,20,719,1033.36,594.5932965416697,-0.5039844638651133,0.3588707870088426,0.2814464212647605
2023-08-20 20:00:00,2023,33,20,20,720,426.49,437.91838670309744,-0.42434556488786374,0.11238489960094859,0.3143504404333126
2023-08-20 21:00:00,2023,33,21,20,721,164.05,348.6514734970586,-0.4246003744895528,0.050324872458270165,0.34483442297785133
2023-08-21 12:00:00,2023,34,12,21,112,84.55000000000001,65.64125162767449,-0.6663160342207388,0.6145326116374255,0.25491914228873264
2023-08-21 13:00:00,2023,34,13,21,113,287.63,117.5970002616308,-0.7021426447665428,0.6050224629193298,0.279257563679347
2023-08-21 14:00:00,2023,34,14,21,114,197.39,216.9011295569894,-0.7276377681221071,0.5796014261958106,0.32781510396614294
2023-08-21 15:00:00,2023,34,15,21,115,570.66,154.49509077400722,-0.714560671106923,0.593593172352543,0.33723348774612105
2023-08-21 16:00:00,2023,34,16,21,116,385.08,242.03472729572314,-0.6747228284718786,0.612202511307693,0.3419294501635545
2023-08-21 17:00:00,2023,34,17,21,117,542.63,220.06738081214473,-0.6273921749938712,0.6009598301185941,0.3388537872946054
2023-08-21 18:00:00,2023,34,18,21,118,556.13,358.06047716132633,-0.5436410050591207,0.5092851057291921,0.2964236958621127
2023-08-21 19:00:00,2023,34,19,21,119,641.4,388.1434914027827,-0.47789290303500176,0.4353267779389691,0.22965462386291025
2023-08-21 20:00:00,2023,34,20,21,120,545.08,300.3478762892642,-0.2661606563686802,-0.13718936927629108,0.2529417298906896
2023-08-21 21:00:00,2023,34,21,21,121,376.53,301.02814532508796,-0.3642993991411779,0.06035870639143845,0.28675791535896766
2023-08-22 12:00:00,2023,34,12,22,212,80.27000000000001,61.4487635278157,-0.7037206075588093,0.6007114217070108,0.2870359990471297
2023-08-22 13:00:00,2023,34,13,22,213,81.67,91.47661183561799,-0.6852355800106902,0.6368751925035322,0.26365689208796445
2023-08-22 14:00:00,2023,34,14,22,214,199.74,162.27672731490432,-0.7114583338980517,0.608910319075182,0.3086764269089368
2023-08-22 15:00:00,2023,34,15,22,215,342.31,272.75207664538726,-0.7164198924882604,0.6050082086391606,0.3335129572031072
2023-08-22 16:00:00,2023,34,16,22,216,178.55,196.48570125862418,-0.14847920334090933,0.8654573381370783,-0.16555307337864159
2023-08-22 17:00:00,2023,34,17,22,217,340.32,252.851531407796,-0.613382205027135,0.6207737415259434,0.3175890695276982
2023-08-22 18:00:00,2023,34,18,22,218,394.07,344.26338858283935,-0.08984747667956872,0.7220275990716241,-0.14149633246535753
2023-08-22 19:00:00,2023,34,19,22,219,715.73,431.4180476940573,0.1589986987186283,0.10418557074191044,-0.18776324782646747
2023-08-22 20:00:00,2023,34,20,22,220,460.47,410.16751917321733,0.15094695633179772,0.2023569174492003,-0.15160557003346234
2023-08-22 21:00:00,2023,34,21,22,221,508.73,339.73368904660737,0.20322893425305721,0.18328305611291237,-0.1797404329864929
2023-08-23 12:00:00,2023,34,12,23,312,38.32,47.761180789319916,-0.13947615882472247,0.8873173644698489,-0.2624347273866362
2023-08-23 13:00:00,2023,34,13,23,313,150.87,135.87247062056386,-0.2637891131457151,0.856743236944763,-0.1424966360061513
2023-08-23 14:00:00,2023,34,14,23,314,176.77,218.1365380836216,-0.2707299685997885,0.8412542574970661,-0.11647689561902518
2023-08-23 15:00:00,2023,34,15,23,315,336.03999999999996,200.09614233508782,-0.17678381142392602,0.8712598822115586,-0.19192116674630819
2023-08-23 16:00:00,2023,34,16,23,316,249.44,256.52426808680644,-0.20688040163348298,0.8337913311051219,-0.11929113563765134
2023-08-23 17:00:00,2023,34,17,23,317,397.7,231.78137838584598,-0.07591987874563615,0.8483941875387684,-0.20417144112121483
2023-08-23 18:00:00,2023,34,18,23,318,305.34000000000003,344.01838383844563,0.0003949554411226395,0.698977989707108,-0.22567717954899022
2023-08-23 19:00:00,2023,34,19,23,319,306.35,384.0860529351936,0.10492516117706259,0.5605773501310221,-0.16734889622013577
2023-08-23 20:00:00,2023,34,20,23,320,336.0,358.8078870377978,0.15231175372930264,0.31222867839402857,-0.242402461278862
2023-08-23 21:00:00,2023,34,21,23,321,316.25,254.67692560025895,0.10333961424531496,0.20636325807504607,-0.15229727163387838
2023-08-24 12:00:00,2023,34,12,24,412,151.13,47.63267868382396,-0.8109888733099184,0.5330788383229453,0.39888704052488494
2023-08-24 13:00:00,2023,34,13,24,413,215.42,136.15426390304677,-0.8138778722371591,0.5333454610541749,0.40390351801566904
2023-08-24 14:00:00,2023,34,14,24,414,185.52,148.94294458315616,-0.8151477600154744,0.5552784571293634,0.41695922148181297
2023-08-24 15:00:00,2023,34,15,24,415,406.81,246.26870291897288,-0.27953121423516974,0.791596881877376,-0.07174374551132727
2023-08-24 17:00:00,2023,34,17,24,417,556.16,215.6697887644657,-0.7157979449936833,0.5210412528287797,0.44244203774915597
2023-08-24 18:00:00,2023,34,18,24,418,385.07,262.8619614447359,-0.6623776739451533,0.5243583721721397,0.4097576159434865
2023-08-24 19:00:00,2023,34,19,24,419,285.06,342.42679631419907,-0.4770800372720731,0.0873257337542128,0.35467127751274674
2023-08-24 20:00:00,2023,34,20,24,420,350.6,353.90032064608107,-0.4867243187593561,0.09979990693191146,0.3705588111212878
2023-08-24 21:00:00,2023,34,21,24,421,289.51,301.90595100997217,-0.5160455559527879,0.12297080147599788,0.4107849649536874
2023-08-25 12:00:00,2023,34,12,25,512,0.0,49.99108332706011,-0.7073592282984232,0.5770811384951582,0.31046844165121235
2023-08-25 13:00:00,2023,34,13,25,513,0.0,88.31651010009767,-0.6629670891446136,0.5746772996500222,0.27522034406074475
2023-08-25 14:00:00,2023,34,14,25,514,456.5,146.17109053911147,0.09251018619790537,0.30046935645327144,-0.25902417004701445
2023-08-25 15:00:00,2023,34,15,25,515,306.83,168.00638449113492,0.1238498164287155,0.16729607182526435,-0.2007839008045015
2023-08-25 16:00:00,2023,34,16,25,516,189.56,235.86037303786262,-0.053201472846995154,0.7002698697387466,-0.17794990106181974
2023-08-25 17:00:00,2023,34,17,25,517,191.16,176.4274470579226,0.03498675164193959,0.7244735614458112,-0.2805296055240166
2023-08-25 18:00:00,2023,34,18,25,518,585.99,286.4781379043935,-0.006428589154083891,0.45207836281116676,-0.17463288919389144
2023-08-25 19:00:00,2023,34,19,25,519,662.55,315.544715697122,0.2515659454821098,0.2952948840326642,-0.23840148943480338
2023-08-25 20:00:00,2023,34,20,25,520,359.71,343.9260768156965,-0.2462438898240312,0.07884067131761623,0.12009197146747456
2023-08-25 21:00:00,2023,34,21,25,521,180.46,248.22777809189017,-0.2758487679744654,0.02699863940530628,0.18958695286791127
2023-08-26 12:00:00,2023,34,12,26,612,87.21000000000001,90.05846939625248,-0.1233232339179167,0.722597838006273,-0.24147079066508978
2023-08-26 13:00:00,2023,34,13,26,613,284.33,171.8360192611517,-0.3936614690486275,0.5667477242085766,0.06677692096899349
2023-08-26 14:00:00,2023,34,14,26,614,78.95,222.73056231876868,-0.026064533083088107,0.7511783682005502,-0.3193986780532184
2023-08-26 15:00:00,2023,34,15,26,615,323.48,198.58141060463814,-0.49389256851390906,0.5580719373862075,0.1490150836048955
2023-08-26 16:00:00,2023,34,16,26,616,71.93,228.70881335814056,0.15469874715115248,0.734403840475502,-0.2772111878323642
2023-08-26 17:00:00,2023,34,17,26,617,359.44,352.0483365004077,-0.46273597070266603,0.4616566750613593,0.18197732803960995
2023-08-26 18:00:00,2023,34,18,26,618,201.85,362.639226974726,0.3070557687060974,0.0619481841280498,-0.2753090131832147
2023-08-26 19:00:00,2023,34,19,26,619,688.6800000000001,412.90063603719716,0.23572953335046876,0.09301447046460042,-0.25552080438473973
2023-08-26 20:00:00,2023,34,20,26,620,584.78,363.52327562396937,0.219799780500835,0.04191014676408257,-0.21073586762194896
2023-08-26 21:00:00,2023,34,21,26,621,584.31,319.04017643275535,0.21846736997946617,-0.048928582025005204,-0.20877443139059174
2023-08-27 12:00:00,2023,34,12,27,712,76.39,92.49421500695952,0.165352747798446,0.5990643006651255,-0.5260615438168721
2023-08-27 13:00:00,2023,34,13,27,713,314.15,175.34261156145172,0.5673883475563857,0.06491710555713212,-0.5750273386467131
2023-08-27 14:00:00,2023,34,14,27,714,172.91,294.06269256112836,0.4731293752459599,0.10455163807028524,-0.5815282773713139
2023-08-27 15:00:00,2023,34,15,27,715,294.35,423.5034548160824,0.4380010524702681,0.05116663465460807,-0.5068554634313203
2023-08-27 16:00:00,2023,34,16,27,716,612.59,379.4203672495694,0.5623628945010702,0.06908588433299095,-0.4862872141621478
2023-08-27 17:00:00,2023,34,17,27,717,414.53000000000003,470.64875029470863,0.303010163195191,0.526416336106379,-0.48845372457704206
2023-08-27 18:00:00,2023,34,18,27,718,608.39,455.28080102291017,0.5112111778850323,-0.10155697678379377,-0.4596342391262545
2023-08-27 19:00:00,2023,34,19,27,719,691.63,605.5604331472948,0.6170013518828007,-0.10262908764021313,-0.4691576882761837
2023-08-27 20:00:00,2023,34,20,27,720,603.6,456.64256783035654,0.5016520471904612,-0.10124383972595499,-0.43586757333151965
2023-08-27 21:00:00,2023,34,21,27,721,422.53,357.0001592558029,0.5079455214736975,-0.11541707775427347,-0.41026208507780326
2023-08-28 12:00:00,2023,35,12,28,112,37.47,62.45795232346404,0.24582678869026936,-0.016921626062878677,-0.378689458113168
2023-08-28 13:00:00,2023,35,13,28,113,114.74000000000001,117.23306430204278,0.6126281917441182,0.07892069693039788,-0.5423790462790482
2023-08-28 14:00:00,2023,35,14,28,114,348.52,231.7718697522456,0.47790462076334933,0.0825115682493226,-0.591146294293922
2023-08-28 15:00:00,2023,35,15,28,115,413.72,187.51131657197863,0.4790378739890796,0.09097596546746368,-0.5662250329258066
2023-08-28 16:00:00,2023,35,16,28,116,178.48,233.99050902849268,0.5986277329745675,0.03241091940342336,-0.521656174106307
2023-08-28 17:00:00,2023,35,17,28,117,283.0,227.17632989964093,0.5023431917983232,-0.0743358214917257,-0.5027519933257497
2023-08-28 18:00:00,2023,35,18,28,118,144.99,333.99332306166053,0.4953908218508217,-0.061180843950479215,-0.47291657420192795
2023-08-28 19:00:00,2023,35,19,28,119,396.44,389.0805543397706,0.6294011571947675,-0.1547107511831063,-0.4832597801998463
2023-08-28 20:00:00,2023,35,20,28,120,406.24,312.3072669955289,0.8663130485051208,-0.10803804675363474,-0.4502919920229671
2023-08-28 21:00:00,2023,35,21,28,121,307.96,301.81097434562105,0.9862723701704561,-0.13059216817466401,-0.420268500007679
2023-08-29 12:00:00,2023,35,12,29,212,32.35,58.1546113428116,0.43030156002621706,0.004932405669144941,-0.5859879423384946
2023-08-29 13:00:00,2023,35,13,29,213,291.3,114.09620971461112,0.8373870829976372,0.012352964251360557,-0.5759531553887172
2023-08-29 14:00:00,2023,35,14,29,214,114.62,156.88246216723996,0.8377635750374387,0.025563363908137297,-0.5644637572985409
2023-08-29 15:00:00,2023,35,15,29,215,237.8,268.79612798026193,0.7817386116344195,-0.02264041081759361,-0.47661702570772896
2023-08-29 16:00:00,2023,35,16,29,216,209.44,197.95179329669216,0.3440441538562229,-0.02156351724366316,-0.41742135858907786
2023-08-29 17:00:00,2023,35,17,29,217,376.56,266.8511594388957,0.7999856436802631,-0.006985302352273791,-0.4334470387477057
2023-08-29 18:00:00,2023,35,18,29,218,292.02,338.351609209514,0.8174224601286784,-0.004702447274986407,-0.41028606496261955
2023-08-29 19:00:00,2023,35,19,29,219,545.68,444.3468533874669,0.955794209428077,-0.01585320968010589,-0.43450175801747126
2023-08-29 20:00:00,2023,35,20,29,220,478.4,417.8875297121493,0.9611879880657459,-0.025105779986897135,-0.41740660657754675
2023-08-29 21:00:00,2023,35,21,29,221,230.31,327.3540460378116,0.9514931954458902,0.0008855391518833331,-0.3917046040030632
2023-08-30 12:00:00,2023,35,12,30,312,110.03999999999999,54.09057974970728,0.08676311380564257,-0.014371233959580888,-0.2452253429951899
2023-08-30 13:00:00,2023,35,13,30,313,148.12,137.1171107726174,-0.2973327176522298,0.47703926366672045,-0.07554907512106063
2023-08-30 14:00:00,2023,35,14,30,314,191.36,215.4155726415158,0.008955912136686733,0.6342667007883956,-0.35626451798244113
2023-08-30 15:00:00,2023,35,15,30,315,187.28,198.79387763237287,-0.07362763305644353,0.5969994459236685,-0.25624292355215855
2023-08-30 16:00:00,2023,35,16,30,316,228.49,253.67584443362307,0.05684286886927724,0.6305672223822507,-0.2824474222687778
2023-08-30 17:00:00,2023,35,17,30,317,153.18,222.90812962050984,0.21421985310062103,0.024978376340047907,-0.258140998137383
2023-08-30 18:00:00,2023,35,18,30,318,365.97,346.24850719806034,-0.030938774989285545,0.4861922335716727,-0.1798971240708009
2023-08-30 19:00:00,2023,35,19,30,319,339.94,379.6014099298084,0.1917467461397162,0.41646526449978943,-0.32664374734127977
2023-08-30 20:00:00,2023,35,20,30,320,517.98,374.97664482774326,0.05129088967452037,-0.11458293769411752,-0.07923313911343458
2023-08-30 21:00:00,2023,35,21,30,321,297.62,259.03883407683014,0.27330553207070324,-0.19427984444037386,0.1233167834831727
2023-08-31 12:00:00,2023,35,12,31,412,219.86,65.12547619327866,-0.043142581346312596,0.055755102066082814,-0.12203194192245008
2023-08-31 13:00:00,2023,35,13,31,413,121.94,134.7106353348846,-0.17050214486851764,-0.016501252581231418,0.007097205454990212
2023-08-31 14:00:00,2023,35,14,31,414,114.68,145.46334144715007,0.05526151990306393,0.08445621743800717,-0.1975043328592107
2023-08-31 15:00:00,2023,35,15,31,415,207.85,242.36729169608034,-0.13386659304975135,-0.011021393743852435,0.005861910338811864
2023-08-31 16:00:00,2023,35,16,31,416,501.65000000000003,209.78865869678296,-0.30012257286161587,0.5292219869812416,0.009837848938128736
2023-08-31 17:00:00,2023,35,17,31,417,156.04000000000002,208.9513719307837,-0.2262426657871187,0.44318781789653117,-0.024225202466597727
2023-08-31 18:00:00,2023,35,18,31,418,208.95,257.3881913481519,-0.1600700763234515,0.27311076204397056,-0.039709431440408595
2023-08-31 19:00:00,2023,35,19,31,419,342.76,342.46430101598787,0.1611545511918485,0.32419161861655565,-0.3245650756697502
2023-08-31 20:00:00,2023,35,20,31,420,334.86,351.9673544559183,0.2762083003894442,0.16834454932984524,-0.0012342051497544586
2023-08-31 21:00:00,2023,35,21,31,421,493.40999999999997,321.3462234315429,-0.06046264150357306,0.01819167765916301,0.0045760476281731565
2023-09-01 12:00:00,2023,35,12,1,512,9.350000000000001,45.865701879334416,-0.5318306658948831,0.38331820999178856,0.20435134237308294
2023-09-01 13:00:00,2023,35,13,1,513,113.14,90.83613671098394,-0.5258139762109663,0.4222456965919204,0.20147426600582377
2023-09-01 14:00:00,2023,35,14,1,514,242.11,160.04930518597712,-0.405408557324852,0.5325734869588696,0.0870611462199742
2023-09-01 15:00:00,2023,35,15,1,515,312.05,182.62534785350582,-0.38436000398216885,0.5600045502287194,0.0840794120625079
2023-09-01 16:00:00,2023,35,16,1,516,267.33000000000004,239.05403438084593,0.006073877128017581,0.6772905195243961,-0.2078374574982903
2023-09-01 17:00:00,2023,35,17,1,517,191.97,178.00467472822967,-0.10081615245205523,0.6611136146907789,-0.14377549630419797
2023-09-01 18:00:00,2023,35,18,1,518,138.74,271.48683147493983,-0.015764981677575795,0.49071117981362977,-0.18518271545151366
2023-09-01 19:00:00,2023,35,19,1,519,442.40999999999997,328.4172645489459,0.01933013731675792,0.38533387555413556,-0.1577050619635298
2023-09-01 20:00:00,2023,35,20,1,520,268.34,336.25708084321,-0.17434230919846386,-0.12688450178804478,0.1297505579186417
2023-09-01 21:00:00,2023,35,21,1,521,92.66,232.44471218496153,-0.16845459804195637,-0.11762882613696768,0.13848418860915276
2023-09-02 12:00:00,2023,35,12,2,612,169.43,96.78216255256443,-0.7029535207619227,0.4588728278958618,0.3345649399035016
2023-09-02 13:00:00,2023,35,13,2,613,235.77,177.25163904809332,-0.6027288680616897,0.5134196486720828,0.2422994534567388
2023-09-02 14:00:00,2023,35,14,2,614,151.64,216.70910342996615,-0.5727838964944871,0.5252307351449516,0.23354317716216158
2023-09-02 15:00:00,2023,35,15,2,615,341.83,210.71400143036917,-0.20861656633454423,0.6716276071579526,-0.0900233125117809
2023-09-02 16:00:00,2023,35,16,2,616,104.09,218.15473547127834,-0.040112511274322034,0.7144754652163765,-0.17222121951217975
2023-09-02 17:00:00,2023,35,17,2,617,464.71999999999997,361.5900185546273,0.0040743646768254885,0.6890643509712705,-0.23735431341412166
2023-09-02 18:00:00,2023,35,18,2,618,434.03,368.68463941633894,0.1175166284182254,0.5086442163223289,-0.24915661685511933
2023-09-02 19:00:00,2023,35,19,2,619,402.49,412.01911070815254,0.24945962988261514,-0.09710220869186573,-0.1807405171891297
2023-09-02 20:00:00,2023,35,20,2,620,194.01,349.1705298024863,0.21478721375599621,-0.0015394175866788912,-0.17018392453063347
2023-09-02 21:00:00,2023,35,21,2,621,69.45,297.90856696182277,-0.01856780805363032,-0.0612273873367498,0.023833497333924532
2023-09-03 12:00:00,2023,35,12,3,712,151.8,98.5188869994365,-0.7080923594655606,0.4901677739543843,0.34253712008372805
2023-09-03 13:00:00,2023,35,13,3,713,49.28,162.53711530448587,-0.5094065654400334,-0.08329950451131712,0.3576203001258652
2023-09-03 14:00:00,2023,35,14,3,714,375.90999999999997,302.3762775385571,-0.7328652687731649,0.4794626479648879,0.38896101778973996
2023-09-03 15:00:00,2023,35,15,3,715,202.7,401.0768411341735,-0.7380891571228942,0.4792479078775014,0.4190943263754541
2023-09-03 16:00:00,2023,35,16,3,716,67.76,347.7674768280591,-0.7029329455910612,0.473165673965245,0.4174586638399856
2023-09-03 17:00:00,2023,35,17,3,717,249.64,448.2039736640943,-0.6397752102749629,0.3631840159862553,0.3943513383665721
2023-09-03 18:00:00,2023,35,18,3,718,153.70999999999998,424.65628774861176,-0.5446873464574449,0.23444839635178097,0.3501180075324776
2023-09-03 19:00:00,2023,35,19,3,719,292.69,573.7903333234776,-0.47454920961110986,0.19048065767213687,0.28938961966714577
2023-09-03 20:00:00,2023,35,20,3,720,275.26,438.2253588484571,-0.2809197746320141,-0.22737647779068912,0.26676554857219836
2023-09-03 21:00:00,2023,35,21,3,721,240.27,345.14832345364266,0.17658841623150962,-0.13091135185581157,0.2297301558137901
2023-09-04 12:00:00,2023,36,12,4,112,129.7,69.28476237880216,-0.7096328540527664,0.4141978804256544,0.36742422102085054
2023-09-04 13:00:00,2023,36,13,4,113,250.55,132.29664320898934,-0.720372227033221,0.4190674164940545,0.380368658323237
2023-09-04 14:00:00,2023,36,14,4,114,231.06,231.6996050360491,-0.7173930993275732,0.41689973459162005,0.39683244165812037
2023-09-04 15:00:00,2023,36,15,4,115,277.49,197.67674564075136,-0.7037059923918847,0.41203156434053845,0.41665683190596237
2023-09-04 16:00:00,2023,36,16,4,116,110.07000000000001,220.06790703241958,-0.6885907364844807,0.4057280224361376,0.4338519422973141
2023-09-04 17:00:00,2023,36,17,4,117,152.71,219.6182845699287,-0.6445818541302747,0.3828717279585913,0.4309012669229357
2023-09-04 18:00:00,2023,36,18,4,118,216.48,322.06686820146126,-0.5484956445433639,0.13990011744125583,0.3962303204700098
2023-09-04 19:00:00,2023,36,19,4,119,360.76,386.206461500565,-0.4678695256867108,-0.011946582346492124,0.3466954011694552
2023-09-04 20:00:00,2023,36,20,4,120,155.35,296.37948456971174,-0.42389016259462514,-0.08212314377172625,0.33628166613662724
2023-09-04 21:00:00,2023,36,21,4,121,150.1,286.4164671772688,-0.419285371087803,-0.10909092690044657,0.36968999284812365
2023-09-05 12:00:00,2023,36,12,5,212,18.03,54.07419520185106,-0.7974062836440329,0.44219267882161584,0.4401174153762867
2023-09-05 13:00:00,2023,36,13,5,213,257.4,128.66836669041697,-0.8041022236018259,0.44835682214999695,0.4474082802111295
2023-09-05 14:00:00,2023,36,14,5,214,147.61,155.93963118180514,-0.8054357786723644,0.44743744289133974,0.4651006947766589
2023-09-05 15:00:00,2023,36,15,5,215,87.42,250.3548258159177,-0.7928568796900377,0.44405049524029105,0.48379288239099993
2023-09-05 16:00:00,2023,36,16,5,216,358.84000000000003,214.3089726876282,-0.7524384660640575,0.4371584141405446,0.4782130276535638
2023-09-05 17:00:00,2023,36,17,5,217,183.6,258.3877117994264,-0.6753085694576354,0.41474494759703595,0.44794935498488836
2023-09-05 18:00:00,2023,36,18,5,218,256.33,330.0136802767447,-0.568904385026198,0.15572908219538648,0.406941623706038
2023-09-05 19:00:00,2023,36,19,5,219,156.93,415.13123498163367,-0.48740770117810994,0.006251553829577569,0.3613842706461432
2023-09-05 20:00:00,2023,36,20,5,220,98.09,385.38246957113785,-0.45287577149405883,-0.09852950292630942,0.36960018396009914
2023-09-05 21:00:00,2023,36,21,5,221,353.43,330.0043101621038,-0.46391258238808475,-0.13337393896939045,0.41237989420699506
2023-09-06 12:00:00,2023,36,12,6,312,163.56,64.18959781484341,-0.771013467060638,0.4689433913974087,0.42159682957786826
2023-09-06 13:00:00,2023,36,13,6,313,118.53999999999999,135.40338949726714,-0.767911129851767,0.4842605381200473,0.4135780472339392
2023-09-06 14:00:00,2023,36,14,6,314,62.459999999999994,201.30635058575524,-0.7386937888163615,0.4935277878880851,0.40709385654369706
2023-09-06 15:00:00,2023,36,15,6,315,73.84,187.2682838545266,-0.7590894840949425,0.4864520409950364,0.45650845119321204
2023-09-06 16:00:00,2023,36,16,6,316,131.0,242.3610024534956,-0.770620327307511,0.45767221548313947,0.494683622812156
2023-09-06 17:00:00,2023,36,17,6,317,145.29,215.03470397409276,-0.6873599743086799,0.4291370739573319,0.46297681484064424
2023-09-06 18:00:00,2023,36,18,6,318,263.87,338.65127735147496,-0.5791270857869022,0.1959331965317602,0.41595593235652656
2023-09-06 19:00:00,2023,36,19,6,319,529.6,393.4340338469714,-0.48272736054387994,0.021103124060882113,0.3617949031337231
2023-09-06 20:00:00,2023,36,20,6,320,450.49,381.939979413963,-0.44959180634012436,-0.06762984154056959,0.3705824242577415
2023-09-06 21:00:00,2023,36,21,6,321,265.25,259.6115546580954,-0.44192272019042694,-0.11648888332423162,0.39967383680474516
2023-09-07 12:00:00,2023,36,12,7,412,27.31,61.63876918578093,-0.7546252360220328,0.5080186856665615,0.4098254363702143
2023-09-07 13:00:00,2023,36,13,7,413,135.45,134.7788033820731,-0.7637912837410843,0.5093998051464317,0.4110476771192015
2023-09-07 14:00:00,2023,36,14,7,414,283.32,158.17277656502046,-0.7788119457473112,0.5133485961388564,0.4423658078997081
2023-09-07 15:00:00,2023,36,15,7,415,102.66,229.48794090047818,-0.7530048048271755,0.5347631924426269,0.44260458847303114
2023-09-07 16:00:00,2023,36,16,7,416,268.01,215.70067063838894,-0.7195910705248032,0.5264417713866908,0.43848437568023246
2023-09-07 17:00:00,2023,36,17,7,417,73.78,195.26392383140333,-0.648255064088159,0.45605367240973926,0.4164939728696665
2023-09-07 18:00:00,2023,36,18,7,418,101.91999999999999,243.0581980200508,-0.5396063098585104,0.27833198495097305,0.3632122342036538
2023-09-07 19:00:00,2023,36,19,7,419,304.64,338.6376027877709,-0.45691256962512516,0.16584942238608005,0.30469625797924016
2023-09-07 20:00:00,2023,36,20,7,420,433.19,359.4530971026537,-0.3505288626680131,-0.08251226049193121,0.2994903123591242
2023-09-07 21:00:00,2023,36,21,7,421,173.54,307.7246514931065,-0.32299363332354575,-0.09404982046631372,0.29818131229200184
2023-09-08 12:00:00,2023,36,12,8,512,109.99,51.7749732758201,-0.7175295448809207,0.5012313735667886,0.3717667136808697
2023-09-08 13:00:00,2023,36,13,8,513,101.33,91.80313025700401,-0.680008537855571,0.5253100846462999,0.33088078997072606
2023-09-08 14:00:00,2023,36,14,8,514,161.66,160.25285785174964,-0.6284104195090183,0.5578643920103965,0.2996759138949421
2023-09-08 15:00:00,2023,36,15,8,515,51.56,170.549157412269,-0.6024774872140634,0.5662118235035315,0.29919535472042036
