date,year,week,hour,dayOfMonth,day_x_hour,lagged_revenue_D_1,lagged_revenue_H_1,holiday_mean_encoded,current_weather_component_1,current_weather_component_2,weather_diff_to_exp_component_1,coronaImpact,revenue
2021-06-05 21:00:00,2021,22,21,5,621,7922.588942118903,797.7454645409565,874.2332746182586,-0.5867428132259819,0.2407121484800722,-0.4004359384965394,0.8684933205916041,1214.2048221157622
2021-06-05 22:00:00,2021,22,22,5,622,7922.588942118903,1051.2645095421344,521.1552658446557,-0.5778283176294525,0.2444783560674681,-0.361561617599123,0.8684933205916041,543.1206314301421
2021-06-05 23:00:00,2021,22,23,5,623,7922.588942118903,159.4011623340925,169.11239636041333,-0.5659529845386885,0.2511693742494195,-0.3227943036514039,0.8684933205916041,108.12887771931202
2021-06-06 12:00:00,2021,22,12,6,712,6542.694573156365,156.56561690096598,155.15892338243708,-0.4766446547840789,0.4175034264856406,-0.3734002798416231,0.8684933205916041,370.0061258148119
2021-06-06 13:00:00,2021,22,13,6,713,6542.694573156365,218.39707845755123,245.44266304652703,-0.4171779412236616,0.2541819775415095,-0.3745623253843645,0.8684933205916041,335.48142621534595
2021-06-06 14:00:00,2021,22,14,6,714,6542.694573156365,411.8657818267494,336.3694113159283,-0.3561989172710745,0.0920549349241893,-0.3756083731363344,0.8684933205916041,156.2752689860991
2021-06-06 15:00:00,2021,22,15,6,715,6542.694573156365,611.0767297573235,408.52021182304696,-0.297468560213907,-0.0610928011895546,-0.3758601813263187,0.8684933205916041,592.8760700541899
2021-06-06 16:00:00,2021,22,16,6,716,6542.694573156365,824.0807350977774,482.3689737577274,-0.2581221000705075,-0.150106974453356,-0.3604010990774673,0.8684933205916041,757.5292546925311
2021-06-06 17:00:00,2021,22,17,6,717,6542.694573156365,683.8027173486216,500.0720175920836,-0.2125486489296219,-0.236679928473226,-0.3381633505020942,0.8684933205916041,646.7764862954527
2021-06-06 18:00:00,2021,22,18,6,718,6542.694573156365,1127.60700541899,691.5508633359885,-0.1764787812809973,-0.3213501053318817,-0.3218025580404043,0.8684933205916041,1306.226262467604
2021-06-06 19:00:00,2021,22,19,6,719,6542.694573156365,962.7652556349642,707.7198168987222,-0.1642046038671994,-0.3210140486274962,-0.2979248124504312,0.8684933205916041,491.8817246524778
2021-06-06 20:00:00,2021,22,20,6,720,6542.694573156365,831.3861619414121,579.2790835960552,-0.1438805896185476,-0.3183356336276652,-0.2681723587349809,0.8684933205916041,603.131233801932
2021-06-06 21:00:00,2021,22,21,6,721,6542.694573156365,491.563496426608,499.14014203812354,-0.1382199959426679,-0.3301127316999177,-0.2508295383556957,0.8684933205916041,293.5941255006676
2021-06-06 22:00:00,2021,22,22,6,722,6542.694573156365,223.5839943454017,140.6418530028834,-0.2977178218569298,-0.1375248931460339,-0.2743281728147381,0.8684933205916041,0.0
2021-06-07 12:00:00,2021,23,12,7,112,3300.146391266787,165.93850624361897,79.5988114872117,-0.583970165131514,0.1395583948234967,-0.4656243612713425,0.9918703298270958,8.177570093457943
2021-06-07 13:00:00,2021,23,13,7,113,3300.146391266787,82.34155344380743,213.00426712741168,-0.5766905687433358,0.150923948654614,-0.4683124556251063,0.9918703298270958,118.53098248645252
2021-06-07 14:00:00,2021,23,14,7,114,3300.146391266787,61.27189193434383,164.3755072122307,-0.5788711887294464,0.1572916518396035,-0.4736492203061905,0.9918703298270958,115.53011858949186
2021-06-07 15:00:00,2021,23,15,7,115,3300.146391266787,81.36809864132569,117.40844001151864,-0.5803249353868539,0.1615367872962633,-0.4787403603124583,0.9918703298270958,94.18440273305583
2021-06-07 16:00:00,2021,23,16,7,116,3300.146391266787,144.56412471530666,152.35372653734393,-0.5852936428549727,0.1601399955911207,-0.4696674419774077,0.9918703298270958,299.16005654598285
2021-06-07 17:00:00,2021,23,17,7,117,3300.146391266787,158.9880625147255,198.1658551270976,-0.5871732105704315,0.1732655766028708,-0.4575371522415322,0.9918703298270958,168.1021754496191
